invoice_id,invoice_date,amount,payment_date
1955,2025-10-16,372.12,2025-11-11
1550,2025-05-11,639.63,2025-06-15
1272,2025-11-09,348.72,2025-11-20
3072,2025-10-18,301.11,2025-11-15
1908,2025-04-22,242.88,2025-05-12
1874,2025-05-17,462.96,2025-06-17
3758,2025-11-16,1439.88,2025-12-13
2959,2025-10-05,734.54,2025-11-13
1570,2025-11-03,284.28,2025-11-20
4400,2025-12-02,836.4,2026-01-10
852,2025-04-17,1534.54,2025-05-16
1394,2025-06-12,771.6,2025-07-20
3349,2025-06-16,393.3,2025-07-13
1465,2025-04-05,1378.91,2025-04-14
2191,2025-09-05,498.6,2025-09-24
194,2025-03-27,727.43,2025-04-04
4295,2025-09-27,1439.88,2025-10-16
2851,2025-09-12,636.74,2025-09-20
2733,2025-03-25,242.88,2025-04-02
3510,2025-07-23,2146.43,2025-08-23
3669,2025-10-30,125.42,2025-11-24
3723,2025-03-15,901.62,2025-03-21
2483,2025-10-24,828.8,2025-11-29
3985,2025-05-31,27.7,2025-06-24
2743,2025-10-10,828.8,2025-10-30
562,2025-11-01,432.18,2025-11-20
2306,2025-06-11,906.66,2025-06-26
435,2025-05-16,140.54,2025-06-18
192,2025-08-03,470.69,2025-09-10
4589,2025-06-28,165.6,2025-07-12
4605,2025-09-03,1075.2,2025-10-07
2987,2025-09-13,1821.55,2025-10-13
744,2025-12-24,193.9,2025-12-30
4818,2025-02-11,1060.7,2025-02-19
2604,2025-08-25,326.95,2025-09-10
2495,2025-12-08,464.31,2026-01-14
2212,2025-07-06,553.8,2025-07-26
4070,2025-03-24,1914.06,2025-03-30
3776,2025-05-16,1661.4,2025-06-14
2787,2025-12-22,255.92,2026-01-20
4933,2025-10-31,307.97,2025-11-09
1307,2025-01-09,42.21,2025-01-18
2307,2025-09-23,1942.93,2025-10-08
1531,2025-09-26,484.8,2025-10-08
3713,2025-07-04,815.23,2025-07-22
4977,2025-03-12,1078.2,2025-04-17
107,2025-10-29,219.22,2025-11-29
2863,2025-03-22,906.66,2025-04-17
4901,2025-02-01,418.56,2025-03-02
2934,2025-03-29,632.1,2025-04-22
3650,2025-05-10,971.52,2025-05-27
2515,2025-02-23,673.95,2025-03-01
2014,2025-05-21,186.3,2025-06-19
3326,2025-03-29,718.8,2025-05-07
4436,2025-12-12,166.2,2026-01-05
2963,2025-05-25,269.1,2025-06-18
3162,2025-08-20,313.55,2025-09-16
962,2025-06-04,548.05,2025-06-14
282,2025-04-09,1405.4,2025-04-18
3312,2025-02-23,159.95,2025-03-25
2583,2025-11-19,124.04,2025-12-21
4000,2025-05-30,1612.96,2025-06-21
880,2025-05-25,92.56,2025-06-24
3621,2025-08-24,92.56,2025-09-15
914,2025-05-05,1003.36,2025-06-10
4995,2025-10-16,591.36,2025-11-20
4504,2025-05-03,114.29,2025-06-08
1274,2025-10-04,1627.36,2025-10-30
1944,2025-11-29,250.92,2026-01-05
2601,2025-10-10,1640.52,2025-10-19
1367,2025-12-24,1439.88,2026-01-05
3850,2025-02-02,20.7,2025-02-20
288,2025-04-29,1661.4,2025-05-28
2941,2025-03-08,278.88,2025-03-29
1618,2025-09-08,675.36,2025-09-23
763,2025-04-08,112.72,2025-04-23
4474,2025-09-15,509.0,2025-10-22
362,2025-11-18,1439.88,2025-12-08
3926,2025-03-05,366.24,2025-03-12
580,2025-07-05,1018.0,2025-07-31
3979,2025-08-21,394.52,2025-09-24
27,2025-12-31,2143.0,2026-01-05
3600,2025-03-23,1208.88,2025-04-04
2102,2025-04-09,109.61,2025-04-14
1950,2025-02-01,1589.16,2025-02-14
1602,2025-04-13,673.95,2025-05-04
1011,2025-09-16,313.55,2025-10-19
4012,2025-04-07,1874.88,2025-04-16
1567,2025-10-28,504.05,2025-11-23
2814,2025-07-23,673.4,2025-08-30
2730,2025-05-22,61.74,2025-06-19
1324,2025-03-31,201.62,2025-05-02
1930,2025-08-24,514.56,2025-09-27
2356,2025-02-17,433.44,2025-03-24
4594,2025-05-24,853.67,2025-06-12
1432,2025-10-15,232.48,2025-11-13
284,2025-06-06,46.28,2025-06-24
4934,2025-04-16,906.66,2025-05-11
2864,2025-11-07,637.74,2025-12-05
2479,2025-07-27,328.83,2025-08-22
4201,2025-04-22,354.3,2025-05-16
3009,2025-05-25,108.36,2025-06-09
3197,2025-04-05,219.22,2025-05-11
4775,2025-10-21,832.66,2025-11-09
1693,2025-02-23,366.24,2025-03-06
2935,2025-06-21,450.81,2025-07-16
1803,2025-05-29,103.6,2025-06-07
818,2025-03-21,763.81,2025-04-05
4754,2025-11-03,362.6,2025-12-06
396,2025-08-25,161.92,2025-09-08
2602,2025-11-25,430.08,2026-01-01
386,2025-01-10,1107.6,2025-02-11
4696,2025-03-05,1293.84,2025-03-25
742,2025-01-04,382.24,2025-02-06
174,2025-08-19,1330.74,2025-08-30
4723,2025-03-25,1485.77,2025-04-10
691,2025-04-23,957.2,2025-05-22
2968,2025-04-15,2007.4,2025-05-23
1708,2025-10-15,1527.0,2025-10-23
927,2025-02-06,205.76,2025-03-07
2308,2025-03-19,996.84,2025-03-30
2018,2025-06-03,221.52,2025-07-08
4180,2025-07-15,1254.96,2025-08-12
1884,2025-06-30,142.14,2025-07-20
4172,2025-01-16,128.64,2025-02-03
2217,2025-03-01,82.8,2025-04-05
3522,2025-12-01,1605.92,2025-12-19
1019,2025-02-04,394.52,2025-02-26
4416,2025-03-21,227.7,2025-03-27
2143,2025-05-06,200.74,2025-06-05
316,2025-03-25,321.45,2025-04-20
1067,2025-05-18,451.88,2025-05-24
1222,2025-03-19,984.2,2025-03-31
1762,2025-03-07,430.08,2025-03-26
3699,2025-10-31,93.03,2025-11-25
1015,2025-05-11,277.0,2025-05-26
1195,2025-08-22,610.4,2025-09-21
4219,2025-02-14,1204.44,2025-03-13
3783,2025-12-30,802.96,2026-01-19
4749,2025-05-03,1036.0,2025-05-25
2879,2025-05-23,1066.05,2025-06-09
323,2025-06-07,1324.68,2025-06-18
4285,2025-04-11,63.98,2025-05-11
982,2025-06-05,923.91,2025-06-15
4886,2025-09-18,191.94,2025-09-23
4148,2025-07-20,236.9,2025-08-13
2722,2025-01-17,1909.26,2025-02-12
1093,2025-03-18,984.2,2025-04-11
217,2025-07-03,242.4,2025-07-29
2347,2025-05-05,1170.96,2025-05-25
3803,2025-08-07,93.03,2025-09-07
877,2025-03-24,1173.9,2025-04-10
3488,2025-02-07,575.82,2025-03-14
180,2025-06-10,284.28,2025-06-20
4755,2025-04-05,903.76,2025-05-07
1010,2025-05-24,1329.12,2025-06-22
4963,2025-08-21,108.36,2025-08-29
2403,2025-07-09,765.76,2025-07-22
3700,2025-05-02,689.81,2025-06-08
4776,2025-06-13,527.17,2025-06-19
2606,2025-12-22,450.88,2025-12-31
855,2025-03-24,451.88,2025-04-19
2966,2025-08-18,809.6,2025-08-26
1518,2025-01-22,370.44,2025-01-27
822,2025-01-24,1191.49,2025-02-19
4363,2025-10-09,712.6,2025-10-28
834,2025-11-28,587.76,2025-12-22
3454,2025-06-20,607.81,2025-07-13
4137,2025-09-29,217.07,2025-10-21
1264,2025-11-06,191.44,2025-11-24
4618,2025-05-12,338.91,2025-05-31
4438,2025-06-30,732.68,2025-07-23
1210,2025-12-25,921.12,2026-01-05
895,2025-10-31,180.72,2025-11-05
2020,2025-10-17,1108.14,2025-11-15
4999,2025-07-19,1275.48,2025-08-21
666,2025-11-06,443.2,2025-12-15
201,2025-01-17,209.16,2025-02-20
3728,2025-11-08,647.68,2025-12-08
2204,2026-01-01,742.49,2026-01-15
4765,2025-02-03,277.68,2025-02-25
2480,2025-10-16,70.27,2025-11-21
4574,2025-05-20,503.16,2025-06-26
4550,2025-12-11,449.3,2026-01-03
4796,2025-06-19,354.3,2025-07-12
4418,2025-06-16,225.44,2025-07-17
830,2025-02-28,150.27,2025-04-01
577,2025-05-15,971.52,2025-06-08
474,2025-10-08,42.79,2025-11-12
4062,2025-02-15,585.9,2025-03-21
1562,2025-10-04,1743.6,2025-10-23
159,2025-05-26,925.92,2025-06-09
4508,2025-11-02,213.21,2025-11-21
4154,2025-05-11,290.88,2025-05-29
2003,2025-07-30,527.17,2025-08-14
2120,2025-10-14,657.22,2025-10-22
4783,2025-02-14,673.95,2025-03-17
2487,2025-06-07,710.7,2025-06-29
4183,2025-07-26,403.13,2025-08-07
2315,2025-08-09,1098.72,2025-09-13
4267,2025-01-23,83.1,2025-02-15
4031,2025-09-27,142.14,2025-10-02
1615,2025-08-28,877.94,2025-09-20
1182,2025-01-24,1815.64,2025-02-11
4206,2025-12-13,1694.55,2025-12-23
4911,2025-11-04,110.76,2025-11-22
2664,2025-08-02,404.8,2025-08-31
1469,2025-08-30,1821.55,2025-09-20
3537,2025-04-25,1612.96,2025-05-08
556,2025-07-15,670.04,2025-08-02
2598,2025-12-26,506.52,2026-01-23
3433,2025-11-24,462.96,2025-12-28
1,2025-04-11,542.16,2025-05-13
3258,2025-05-27,1433.4,2025-06-14
113,2025-07-04,1365.72,2025-07-28
4204,2025-01-16,242.88,2025-02-18
3407,2025-06-12,376.26,2025-07-02
883,2025-04-11,1628.8,2025-04-28
3394,2025-01-17,836.4,2025-02-24
4258,2025-08-26,1484.98,2025-09-05
419,2025-07-27,1008.1,2025-08-15
1783,2025-05-22,812.7,2025-06-27
1680,2025-04-18,1714.35,2025-05-22
2444,2025-02-07,637.74,2025-02-12
1964,2025-02-18,600.32,2025-03-08
2127,2025-09-04,1028.61,2025-09-20
2253,2025-01-13,1111.32,2025-02-16
3712,2025-07-12,734.54,2025-08-11
4789,2025-11-23,310.8,2025-12-14
3987,2025-10-22,431.28,2025-10-29
4449,2025-03-03,337.68,2025-03-12
1422,2025-11-22,103.6,2025-12-20
849,2025-04-14,343.04,2025-05-09
764,2025-06-25,976.64,2025-07-03
3949,2025-12-28,858.42,2026-01-18
4100,2025-02-02,1753.76,2025-03-10
4326,2025-05-05,1928.7,2025-06-13
1496,2025-06-01,309.28,2025-06-26
3573,2025-03-31,813.68,2025-04-25
3453,2025-08-09,338.91,2025-09-16
1400,2025-08-20,281.08,2025-09-06
4085,2025-11-09,614.04,2025-12-04
3652,2025-05-13,379.04,2025-06-18
3446,2025-03-06,250.02,2025-03-27
2351,2025-09-23,734.7,2025-10-20
2137,2025-06-09,361.44,2025-07-02
1128,2025-03-24,790.79,2025-04-19
2367,2025-09-13,880.6,2025-09-18
3377,2025-09-27,828.8,2025-10-28
2423,2025-01-16,759.78,2025-01-30
1450,2025-07-08,73.93,2025-07-15
235,2025-05-16,115.98,2025-06-08
1485,2025-12-20,415.5,2026-01-21
2380,2025-06-11,361.44,2025-07-12
1014,2025-06-08,338.16,2025-06-19
4066,2025-12-09,338.16,2025-12-21
4894,2025-08-14,680.16,2025-08-24
3298,2025-10-26,1694.55,2025-11-15
1453,2025-11-11,223.93,2025-12-20
1770,2025-02-14,355.35,2025-03-05
1429,2025-07-01,843.24,2025-08-04
4634,2025-12-21,930.62,2026-01-04
2547,2025-08-15,25.15,2025-09-09
1266,2025-03-22,777.0,2025-04-24
2250,2025-03-26,994.08,2025-04-04
4262,2025-12-18,1293.84,2026-01-12
4979,2025-03-10,813.01,2025-03-17
863,2025-12-26,599.06,2026-01-29
4726,2025-07-04,1863.37,2025-07-24
1807,2025-06-28,1813.32,2025-07-11
